first_appearance_p,first_deletion_p,instability_frequency,method,n_additions,n_deletions,n_depths_present,null_frequency,p_value,q_value,recording,source,status,target
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,4,stable,13
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,4,stable,14
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,4,unstable,19
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,4,stable,20
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,4,unstable,27
5,7.0,0.3333333333333333,c-GC-star,1,1,2,,,,220127_F4_run2,4,unstable,30
5,,0.16666666666666666,c-GC-star,1,0,3,,,,220127_F4_run2,4,unstable,52
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,4,unstable,89
2,3.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,5,unstable,8
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,5,unstable,22
5,,0.16666666666666666,c-GC-star,1,0,3,,,,220127_F4_run2,5,unstable,25
1,5.0,0.16666666666666666,c-GC-star,0,1,4,,,,220127_F4_run2,5,lost,28
3,,0.16666666666666666,c-GC-star,1,0,5,,,,220127_F4_run2,5,unstable,48
5,6.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,5,unstable,51
2,6.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,6,unstable,4
2,5.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,6,unstable,19
3,4.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,6,unstable,20
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,6,lost,33
1,7.0,0.16666666666666666,c-GC-star,0,1,6,,,,220127_F4_run2,6,lost,52
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,6,lost,66
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,7,lost,0
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,7,unstable,10
1,4.0,0.16666666666666666,c-GC-star,0,1,3,,,,220127_F4_run2,7,lost,22
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,7,unstable,32
1,2.0,0.5,c-GC-star,1,2,2,,,,220127_F4_run2,7,unstable,33
4,6.0,0.3333333333333333,c-GC-star,1,1,2,,,,220127_F4_run2,7,unstable,67
2,4.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,7,unstable,82
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,8,stable,5
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,8,stable,21
1,6.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,8,unstable,24
1,4.0,0.5,c-GC-star,1,2,5,,,,220127_F4_run2,8,unstable,28
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,9,stable,3
5,6.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,9,unstable,7
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,9,stable,18
3,,0.16666666666666666,c-GC-star,1,0,5,,,,220127_F4_run2,9,unstable,65
3,,0.16666666666666666,c-GC-star,1,0,5,,,,220127_F4_run2,9,unstable,67
5,,0.16666666666666666,c-GC-star,1,0,3,,,,220127_F4_run2,9,unstable,68
4,,0.16666666666666666,c-GC-star,1,0,4,,,,220127_F4_run2,9,unstable,90
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,10,stable,5
3,6.0,0.3333333333333333,c-GC-star,1,1,3,,,,220127_F4_run2,10,unstable,7
3,4.0,0.5,c-GC-star,2,1,4,,,,220127_F4_run2,10,unstable,15
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,10,stable,22
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,10,stable,53
1,4.0,0.16666666666666666,c-GC-star,0,1,3,,,,220127_F4_run2,10,lost,56
2,7.0,0.3333333333333333,c-GC-star,1,1,5,,,,220127_F4_run2,10,unstable,61
3,4.0,0.8333333333333334,c-GC-star,3,2,3,,,,220127_F4_run2,10,unstable,86
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,11,stable,0
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,11,stable,1
1,4.0,0.16666666666666666,c-GC-star,0,1,3,,,,220127_F4_run2,11,lost,8
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,11,stable,16
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,11,stable,29
3,5.0,0.3333333333333333,c-GC-star,1,1,2,,,,220127_F4_run2,11,unstable,58
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,11,unstable,82
6,,0.16666666666666666,c-GC-star,1,0,2,,,,220127_F4_run2,11,unstable,88
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,12,unstable,17
2,5.0,0.3333333333333333,c-GC-star,1,1,3,,,,220127_F4_run2,12,unstable,25
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,12,stable,26
1,5.0,0.3333333333333333,c-GC-star,1,1,5,,,,220127_F4_run2,12,unstable,40
5,6.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,12,unstable,44
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,12,unstable,83
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,12,unstable,84
5,,0.16666666666666666,c-GC-star,1,0,3,,,,220127_F4_run2,13,unstable,3
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,13,stable,4
4,5.0,0.5,c-GC-star,2,1,2,,,,220127_F4_run2,13,unstable,6
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,13,stable,14
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,13,unstable,19
1,4.0,0.3333333333333333,c-GC-star,1,1,5,,,,220127_F4_run2,13,unstable,20
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,13,novel,68
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,14,stable,4
3,7.0,0.3333333333333333,c-GC-star,1,1,4,,,,220127_F4_run2,14,unstable,6
3,4.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,14,unstable,7
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,14,stable,13
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,14,stable,19
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,14,stable,20
2,5.0,0.3333333333333333,c-GC-star,1,1,3,,,,220127_F4_run2,14,unstable,70
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,16,stable,0
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,16,stable,1
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,16,unstable,4
3,,0.16666666666666666,c-GC-star,1,0,5,,,,220127_F4_run2,16,unstable,7
3,4.0,0.5,c-GC-star,2,1,4,,,,220127_F4_run2,16,unstable,8
4,6.0,0.5,c-GC-star,2,1,3,,,,220127_F4_run2,16,unstable,10
1,3.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,16,unstable,11
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,16,unstable,12
2,6.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,16,unstable,22
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,16,novel,24
3,,0.16666666666666666,c-GC-star,1,0,5,,,,220127_F4_run2,16,unstable,28
4,5.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,16,unstable,29
3,,0.16666666666666666,c-GC-star,1,0,5,,,,220127_F4_run2,16,unstable,32
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,16,unstable,56
2,5.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,16,unstable,59
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,16,unstable,62
2,6.0,0.3333333333333333,c-GC-star,1,1,4,,,,220127_F4_run2,16,unstable,64
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,16,unstable,69
4,5.0,0.5,c-GC-star,2,1,2,,,,220127_F4_run2,16,unstable,71
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,16,unstable,82
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,16,unstable,87
1,4.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,17,unstable,12
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,17,unstable,35
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,17,unstable,83
1,4.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,18,unstable,3
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,18,unstable,6
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,18,stable,9
2,4.0,0.3333333333333333,c-GC-star,1,1,2,,,,220127_F4_run2,18,unstable,33
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,18,stable,65
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,18,stable,67
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,18,novel,84
2,5.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,18,unstable,90
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,18,stable,91
4,5.0,0.5,c-GC-star,2,1,2,,,,220127_F4_run2,19,unstable,1
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,19,stable,4
1,5.0,0.16666666666666666,c-GC-star,0,1,4,,,,220127_F4_run2,19,lost,6
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,19,stable,13
1,5.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,19,unstable,14
4,,0.16666666666666666,c-GC-star,1,0,4,,,,220127_F4_run2,19,unstable,20
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,19,stable,26
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,19,unstable,33
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,19,unstable,35
4,,0.16666666666666666,c-GC-star,1,0,4,,,,220127_F4_run2,19,unstable,43
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,19,stable,52
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,19,unstable,66
1,4.0,0.5,c-GC-star,1,2,4,,,,220127_F4_run2,19,unstable,67
2,3.0,0.6666666666666666,c-GC-star,2,2,3,,,,220127_F4_run2,19,unstable,69
1,5.0,0.16666666666666666,c-GC-star,0,1,4,,,,220127_F4_run2,19,lost,71
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,20,stable,4
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,20,stable,6
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,20,stable,13
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,20,stable,14
5,,0.16666666666666666,c-GC-star,1,0,3,,,,220127_F4_run2,20,unstable,19
2,3.0,0.6666666666666666,c-GC-star,2,2,4,,,,220127_F4_run2,20,unstable,27
3,4.0,0.5,c-GC-star,2,1,3,,,,220127_F4_run2,20,unstable,52
5,7.0,0.3333333333333333,c-GC-star,1,1,2,,,,220127_F4_run2,20,unstable,66
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,20,novel,74
2,6.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,20,unstable,89
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,20,unstable,90
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,21,stable,8
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,21,stable,24
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,21,lost,28
1,2.0,0.3333333333333333,c-GC-star,1,1,2,,,,220127_F4_run2,21,unstable,35
3,6.0,0.5,c-GC-star,2,1,4,,,,220127_F4_run2,21,unstable,47
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,21,unstable,60
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,22,stable,5
3,4.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,22,unstable,7
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,22,stable,10
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,22,lost,53
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,22,lost,56
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,23,novel,1
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,24,unstable,41
1,3.0,0.6666666666666666,c-GC-star,2,2,4,,,,220127_F4_run2,24,unstable,67
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,24,novel,69
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,24,unstable,88
1,7.0,0.16666666666666666,c-GC-star,0,1,6,,,,220127_F4_run2,25,lost,7
1,4.0,0.16666666666666666,c-GC-star,0,1,3,,,,220127_F4_run2,25,lost,13
3,4.0,0.5,c-GC-star,2,1,3,,,,220127_F4_run2,25,unstable,19
5,6.0,0.5,c-GC-star,2,1,2,,,,220127_F4_run2,25,unstable,41
2,3.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,25,unstable,73
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,25,unstable,81
2,3.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,25,unstable,82
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,26,novel,11
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,26,stable,12
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,26,unstable,50
2,3.0,0.8333333333333334,c-GC-star,3,2,3,,,,220127_F4_run2,26,unstable,82
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,26,unstable,84
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,27,unstable,3
1,2.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,27,unstable,4
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,27,unstable,13
6,7.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,27,unstable,18
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,27,unstable,20
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,27,unstable,33
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,27,unstable,54
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,27,unstable,58
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,27,unstable,66
1,3.0,0.6666666666666666,c-GC-star,2,2,4,,,,220127_F4_run2,28,unstable,8
6,,0.16666666666666666,c-GC-star,1,0,2,,,,220127_F4_run2,28,unstable,13
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,28,unstable,21
3,4.0,0.5,c-GC-star,2,1,4,,,,220127_F4_run2,29,unstable,24
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,29,unstable,25
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,29,unstable,32
4,5.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,29,unstable,36
1,2.0,0.5,c-GC-star,1,2,2,,,,220127_F4_run2,29,unstable,41
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,29,unstable,53
1,2.0,0.3333333333333333,c-GC-star,1,1,4,,,,220127_F4_run2,29,unstable,54
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,29,unstable,58
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,30,unstable,39
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,30,stable,52
3,7.0,0.3333333333333333,c-GC-star,1,1,4,,,,220127_F4_run2,30,unstable,66
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,30,stable,68
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,30,unstable,69
1,4.0,0.16666666666666666,c-GC-star,0,1,3,,,,220127_F4_run2,30,lost,90
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,31,unstable,25
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,31,unstable,30
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,31,unstable,35
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,31,unstable,49
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,31,unstable,52
1,3.0,0.6666666666666666,c-GC-star,2,2,5,,,,220127_F4_run2,31,unstable,53
3,4.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,31,unstable,57
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,31,unstable,72
6,7.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,31,unstable,73
1,2.0,0.5,c-GC-star,1,2,2,,,,220127_F4_run2,31,unstable,76
4,5.0,0.5,c-GC-star,2,1,2,,,,220127_F4_run2,31,unstable,77
1,7.0,0.16666666666666666,c-GC-star,0,1,6,,,,220127_F4_run2,31,lost,78
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,31,lost,84
4,,0.16666666666666666,c-GC-star,1,0,4,,,,220127_F4_run2,32,unstable,0
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,32,unstable,23
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,32,unstable,25
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,32,unstable,56
1,3.0,0.5,c-GC-star,1,2,3,,,,220127_F4_run2,32,unstable,61
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,32,stable,63
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,32,unstable,64
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,32,unstable,73
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,33,unstable,6
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,33,unstable,66
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,33,lost,67
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,35,unstable,4
2,4.0,0.3333333333333333,c-GC-star,1,1,2,,,,220127_F4_run2,35,unstable,17
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,35,unstable,44
4,5.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,36,unstable,31
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,36,unstable,51
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,36,stable,81
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,37,unstable,15
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,37,unstable,46
2,3.0,0.5,c-GC-star,2,1,3,,,,220127_F4_run2,37,unstable,56
1,4.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,37,unstable,62
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,37,stable,66
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,37,stable,73
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,38,unstable,48
1,5.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,38,unstable,67
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,38,unstable,77
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,38,unstable,79
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,38,unstable,81
4,,0.16666666666666666,c-GC-star,1,0,4,,,,220127_F4_run2,39,unstable,6
1,7.0,0.16666666666666666,c-GC-star,0,1,6,,,,220127_F4_run2,39,lost,30
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,39,novel,32
2,5.0,0.5,c-GC-star,2,1,5,,,,220127_F4_run2,39,unstable,38
1,3.0,0.3333333333333333,c-GC-star,1,1,4,,,,220127_F4_run2,39,unstable,47
1,2.0,0.5,c-GC-star,1,2,2,,,,220127_F4_run2,39,unstable,76
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,39,unstable,89
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,40,stable,12
4,7.0,0.3333333333333333,c-GC-star,1,1,3,,,,220127_F4_run2,40,unstable,25
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,40,lost,26
1,2.0,0.3333333333333333,c-GC-star,1,1,2,,,,220127_F4_run2,40,unstable,41
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,40,unstable,50
5,,0.16666666666666666,c-GC-star,1,0,3,,,,220127_F4_run2,40,unstable,80
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,40,unstable,87
1,4.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,41,unstable,9
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,41,lost,10
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,41,unstable,26
6,,0.16666666666666666,c-GC-star,1,0,2,,,,220127_F4_run2,41,unstable,40
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,41,unstable,46
1,2.0,0.5,c-GC-star,1,2,2,,,,220127_F4_run2,41,unstable,48
1,2.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,41,unstable,53
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,41,stable,56
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,41,unstable,58
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,41,unstable,71
3,4.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,41,unstable,87
3,,0.16666666666666666,c-GC-star,1,0,5,,,,220127_F4_run2,42,unstable,45
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,42,unstable,79
1,2.0,0.8333333333333334,c-GC-star,2,3,3,,,,220127_F4_run2,42,unstable,84
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,43,novel,68
5,,0.16666666666666666,c-GC-star,1,0,3,,,,220127_F4_run2,44,unstable,53
1,5.0,0.16666666666666666,c-GC-star,0,1,4,,,,220127_F4_run2,44,lost,54
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,44,unstable,73
2,3.0,0.6666666666666666,c-GC-star,2,2,2,,,,220127_F4_run2,44,unstable,84
4,5.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,44,unstable,91
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,45,unstable,2
3,4.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,45,unstable,8
2,3.0,0.6666666666666666,c-GC-star,2,2,2,,,,220127_F4_run2,45,unstable,46
1,3.0,0.5,c-GC-star,1,2,3,,,,220127_F4_run2,45,unstable,47
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,45,unstable,55
4,5.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,45,unstable,62
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,45,unstable,77
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,46,unstable,4
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,46,unstable,69
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,46,lost,70
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,46,unstable,90
2,3.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,47,unstable,1
7,,0.16666666666666666,c-GC-star,1,0,1,,,,220127_F4_run2,47,novel,32
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,47,stable,38
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,47,stable,39
6,,0.16666666666666666,c-GC-star,1,0,2,,,,220127_F4_run2,47,unstable,49
1,7.0,0.16666666666666666,c-GC-star,0,1,6,,,,220127_F4_run2,47,lost,50
6,7.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,47,unstable,84
1,5.0,0.3333333333333333,c-GC-star,1,1,5,,,,220127_F4_run2,47,unstable,88
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,48,unstable,7
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,48,unstable,41
1,3.0,0.5,c-GC-star,1,2,4,,,,220127_F4_run2,48,unstable,46
1,4.0,0.3333333333333333,c-GC-star,1,1,6,,,,220127_F4_run2,48,unstable,58
1,3.0,0.16666666666666666,c-GC-star,0,1,2,,,,220127_F4_run2,48,lost,59
2,3.0,0.5,c-GC-star,2,1,4,,,,220127_F4_run2,48,unstable,62
5,,0.16666666666666666,c-GC-star,1,0,3,,,,220127_F4_run2,48,unstable,71
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,48,unstable,87
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,48,unstable,88
3,4.0,0.5,c-GC-star,2,1,4,,,,220127_F4_run2,49,unstable,15
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,49,unstable,51
4,,0.16666666666666666,c-GC-star,1,0,4,,,,220127_F4_run2,49,unstable,69
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,49,stable,70
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,49,unstable,78
3,4.0,0.5,c-GC-star,2,1,3,,,,220127_F4_run2,49,unstable,81
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,50,unstable,38
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,50,stable,40
1,7.0,0.16666666666666666,c-GC-star,0,1,6,,,,220127_F4_run2,50,lost,44
1,2.0,0.16666666666666666,c-GC-star,0,1,1,,,,220127_F4_run2,50,unstable,45
2,,0.16666666666666666,c-GC-star,1,0,6,,,,220127_F4_run2,50,unstable,49
1,2.0,0.5,c-GC-star,1,2,2,,,,220127_F4_run2,50,unstable,69
1,,0.0,c-GC-star,0,0,7,,,,220127_F4_run2,50,stable,80
3,4.0,0.6666666666666666,c-GC-star,2,2,2,,,,220127_F4_run2,51,unstable,28
2,3.0,0.6666666666666666,c-GC-star,2,2,2,,,,220127_F4_run2,51,unstable,41
2,3.0,0.3333333333333333,c-GC-star,1,1,1,,,,220127_F4_run2,51,unstable,53
